sid,course,term,grade
103776,INFO 2200,Fall 2024,A
108403,BUAN 2010,Spring 2025,C
103466,INFO 2200,Fall 2024,A
102955,INFO 2600,Fall 2024,A
103450,INFO 1100,Fall 2023,B
105576,BUAN 2010,Spring 2024,C
103542,INFO 1100,Spring 2024,A
105319,INFO 4300,Fall 2024,A
104924,INFO 2200,Spring 2025,B
103870,DSCI 3210,Fall 2024,A
100592,CSEC 3220,Spring 2025,D
101713,INFO 1100,Fall 2023,A
102199,CSEC 4110,Fall 2023,B
105911,DSCI 3210,Fall 2024,A
108888,INFO 2600,Fall 2023,A
102343,INFO 2200,Fall 2024,B
102833,ITEC 3010,Fall 2024,C
107244,CSEC 2100,Spring 2025,F
102648,CSEC 2100,Fall 2023,B
106629,LTEC 3120,Fall 2023,B
105407,BUAN 2010,Spring 2025,B
106599,DSCI 3210,Spring 2024,A
105134,INFO 1100,Fall 2024,B
101960,LTEC 2100,Spring 2024,A
108221,CSEC 4110,Fall 2024,C
105958,INFO 3340,Fall 2024,B
103022,DSCI 3210,Spring 2024,C
109745,INFO 2600,Fall 2024,C
109481,INFO 1100,Fall 2024,F
105489,INFO 1100,Spring 2024,C
104650,INFO 1100,Spring 2025,B
107869,INFO 2200,Spring 2024,B
102369,INFO 1100,Spring 2024,B
104585,INFO 2200,Fall 2024,A
104381,INFO 2200,Spring 2025,A
103069,INFO 2200,Fall 2024,B
102651,CSEC 2100,Spring 2024,A
107602,CSEC 2100,Fall 2024,B
106568,INFO 4300,Spring 2024,B
100057,INFO 2200,Spring 2025,B
107886,INFO 1100,Fall 2024,B
101916,LTEC 3120,Fall 2023,F
106018,INFO 2200,Fall 2024,B
100911,DSCI 3210,Spring 2025,A
108135,DSCI 4160,Fall 2023,B
106303,INFO 2600,Fall 2023,F
109053,CSEC 3220,Spring 2024,A
102295,INFO 2200,Spring 2024,A
109264,CSEC 4110,Spring 2025,B
107221,INFO 2200,Spring 2025,C
106784,INFO 2600,Spring 2024,C
104364,INFO 2600,Spring 2024,A
104031,CSEC 3220,Spring 2025,A
102147,ITEC 2010,Spring 2025,B
108103,CSEC 3220,Spring 2024,B
109926,INFO 2200,Fall 2024,B
100491,INFO 2600,Fall 2023,C
100300,INFO 4300,Fall 2024,B
108143,INFO 2600,Spring 2025,F
101449,DSCI 4160,Fall 2023,A
101874,CSEC 2100,Fall 2023,B
100144,DSCI 3210,Spring 2025,D
100397,INFO 1100,Spring 2025,C
101356,LTEC 3120,Fall 2023,F
100702,CSEC 4110,Fall 2024,C
103340,CSEC 3220,Spring 2025,W
100683,CSEC 4110,Spring 2024,C
106923,CSEC 3220,Spring 2025,A
102651,INFO 2600,Fall 2023,C
105875,INFO 1100,Fall 2024,C
106851,CSEC 4110,Spring 2025,C
101487,INFO 2200,Spring 2024,B
104032,ITEC 3010,Spring 2024,A
103551,INFO 1100,Fall 2024,C
101384,INFO 1100,Fall 2023,B
104271,INFO 2200,Fall 2024,A
100750,INFO 2600,Spring 2025,A
108877,DSCI 3210,Fall 2023,B
109500,INFO 4300,Fall 2023,A
107448,CSEC 2100,Spring 2024,F
104383,INFO 1100,Spring 2025,B
104739,INFO 1100,Spring 2025,A
100747,INFO 1100,Spring 2025,D
103952,CSEC 4110,Spring 2025,B
104860,INFO 1100,Fall 2024,A
102815,DSCI 4160,Spring 2025,A
105140,CSEC 3220,Spring 2024,D
100148,LTEC 2100,Fall 2024,C
100970,BUAN 3310,Fall 2023,D
107536,INFO 1100,Fall 2023,D
106265,INFO 4300,Spring 2024,B
107741,DSCI 3210,Fall 2023,A
105279,DSCI 4160,Fall 2023,B
102982,DSCI 4160,Spring 2025,D
108487,CSEC 3220,Fall 2023,F
107901,INFO 3600,Fall 2023,W
104864,ITEC 2010,Fall 2023,B
104590,INFO 2200,Spring 2024,C
108599,DSCI 3210,Fall 2024,B
107556,INFO 1100,Fall 2024,A
103022,INFO 1100,Spring 2025,A
100485,LTEC 2100,Fall 2023,A
100491,ITEC 2010,Fall 2023,F
102032,INFO 2200,Spring 2024,B
101557,INFO 2200,Fall 2024,W
105747,DSCI 3210,Fall 2024,C
108015,CSEC 3220,Spring 2025,A
102424,INFO 2600,Fall 2023,B
104374,INFO 2200,Fall 2023,B
101338,CSEC 2100,Fall 2024,B
107875,INFO 1100,Spring 2024,C
105334,INFO 1100,Fall 2024,B
103776,INFO 1100,Spring 2025,C
101709,INFO 2200,Spring 2025,B
109765,INFO 3340,Fall 2024,A
101728,INFO 3600,Spring 2025,C
105944,INFO 3340,Spring 2025,F
106983,INFO 3340,Fall 2024,C
108485,INFO 1100,Spring 2025,C
104831,CSEC 2100,Spring 2025,B
107202,ITEC 3010,Fall 2023,C
101961,LTEC 2100,Spring 2024,D
108262,INFO 1100,Spring 2025,A
109989,INFO 1100,Fall 2024,A
105735,ITEC 3010,Fall 2024,A
105489,CSEC 4110,Fall 2024,A
108997,INFO 2200,Fall 2024,B
108207,INFO 1100,Fall 2023,B
103854,CSEC 2100,Spring 2025,B
108599,INFO 1100,Fall 2024,C
104795,BUAN 2010,Fall 2024,A
107308,INFO 3600,Fall 2023,C
107540,INFO 2200,Spring 2025,A
100494,CSEC 2100,Fall 2024,D
101229,INFO 1100,Spring 2024,A
103471,INFO 2200,Spring 2025,B
107778,DSCI 4160,Fall 2023,A
105580,ITEC 3010,Spring 2024,A
106302,LTEC 2100,Fall 2024,B
103551,INFO 2200,Spring 2025,A
105271,LTEC 3120,Spring 2025,F
107558,INFO 1100,Fall 2023,A
107496,CSEC 2100,Fall 2024,F
105549,CSEC 2100,Spring 2024,F
100951,INFO 2200,Fall 2024,B
108141,INFO 1100,Spring 2025,C
104270,INFO 2200,Spring 2025,D
101282,CSEC 4110,Spring 2025,C
103150,BUAN 3310,Spring 2025,D
108051,CSEC 2100,Fall 2024,B
104543,DSCI 3210,Fall 2023,A
108108,INFO 1100,Fall 2024,A
100061,INFO 4300,Spring 2024,A
101781,INFO 1100,Spring 2025,A
105244,INFO 1100,Fall 2023,B
107220,INFO 4300,Fall 2023,F
101428,CSEC 4110,Fall 2023,C
106232,INFO 1100,Fall 2023,A
101125,BUAN 2010,Fall 2024,C
103492,BUAN 3310,Spring 2024,C
106977,LTEC 2100,Fall 2023,C
109307,INFO 2200,Spring 2025,B
106464,INFO 3600,Fall 2023,B
109318,CSEC 4110,Fall 2024,F
109566,BUAN 3310,Fall 2023,A
103995,ITEC 2010,Spring 2025,B
104355,ITEC 3010,Spring 2025,C
106691,INFO 2600,Spring 2024,W
101142,CSEC 3220,Fall 2023,F
109149,INFO 1100,Fall 2023,C
100202,INFO 1100,Spring 2024,D
106255,LTEC 2100,Fall 2024,B
101567,INFO 1100,Fall 2023,F
100718,INFO 4300,Spring 2025,B
106110,INFO 1100,Spring 2025,C
107003,INFO 2200,Fall 2023,D
108518,CSEC 4110,Spring 2025,C
103646,INFO 2600,Spring 2025,W
100715,BUAN 2010,Fall 2023,B
103854,INFO 2200,Fall 2023,B
106240,INFO 1100,Fall 2023,C
105485,INFO 1100,Spring 2025,C
105779,DSCI 4160,Fall 2023,A
107774,CSEC 4110,Spring 2024,B
104265,DSCI 3210,Spring 2025,C
101837,INFO 1100,Spring 2025,A
105401,INFO 1100,Spring 2025,C
106246,CSEC 2100,Spring 2024,B
104572,INFO 1100,Fall 2024,A
100198,CSEC 4110,Spring 2025,C
105970,CSEC 3220,Spring 2024,B
106496,CSEC 3220,Fall 2024,A
104789,CSEC 2100,Fall 2024,W
101342,INFO 2600,Fall 2023,B
101529,INFO 1100,Fall 2023,B
109155,INFO 2600,Spring 2025,F
102023,INFO 1100,Spring 2025,B
105332,INFO 3340,Fall 2024,C
102369,DSCI 3210,Fall 2023,B
109642,LTEC 3120,Spring 2025,B
108643,DSCI 3210,Spring 2024,W
109315,CSEC 2100,Spring 2024,C
104069,INFO 2200,Spring 2024,A
105297,INFO 1100,Fall 2024,C
107591,BUAN 2010,Spring 2025,A
104592,CSEC 3220,Fall 2024,B
100529,DSCI 4160,Fall 2024,D
108144,INFO 1100,Fall 2023,A
103573,INFO 2600,Fall 2023,W
106758,CSEC 4110,Spring 2025,F
109962,INFO 1100,Spring 2024,B
108110,LTEC 3120,Spring 2025,C
103624,DSCI 4160,Fall 2024,B
104593,CSEC 3220,Spring 2024,A
108770,ITEC 3010,Spring 2025,C
107166,INFO 1100,Spring 2025,A
106129,BUAN 3310,Fall 2023,B
107166,CSEC 3220,Fall 2023,F
109630,DSCI 3210,Fall 2024,B
108406,INFO 2200,Fall 2023,B
105632,CSEC 2100,Fall 2024,C
100866,CSEC 3220,Spring 2025,F
105795,INFO 2600,Spring 2024,A
102589,INFO 1100,Fall 2024,C
109205,LTEC 3120,Fall 2023,B
100697,DSCI 3210,Spring 2025,B
108147,CSEC 3220,Spring 2025,A
100025,LTEC 2100,Spring 2024,A
104885,INFO 2600,Fall 2023,B
107166,CSEC 4110,Fall 2024,D
104782,INFO 2600,Fall 2023,C
105090,INFO 2200,Spring 2024,C
101259,INFO 1100,Spring 2025,A
109446,INFO 3600,Spring 2024,D
100657,CSEC 2100,Fall 2023,A
101125,INFO 2200,Spring 2025,C
102331,INFO 1100,Spring 2025,B
105080,INFO 3340,Fall 2024,C
106600,INFO 1100,Fall 2023,D
104053,INFO 1100,Spring 2025,B
103147,INFO 2600,Spring 2025,B
100485,INFO 1100,Spring 2024,B
105702,ITEC 2010,Spring 2024,C
106388,INFO 2600,Spring 2025,B
105797,INFO 1100,Spring 2025,B
105635,INFO 3340,Fall 2023,B
108051,INFO 2200,Spring 2025,D
101681,CSEC 4110,Spring 2025,W
109844,INFO 1100,Spring 2024,D
103406,INFO 4300,Spring 2025,B
106874,CSEC 2100,Fall 2024,A
109680,CSEC 2100,Spring 2025,W
102154,CSEC 4110,Spring 2025,A
102832,CSEC 2100,Fall 2023,C
101123,INFO 1100,Fall 2023,C
107282,INFO 4300,Fall 2024,W
104569,DSCI 3210,Spring 2025,C
101280,INFO 2200,Spring 2025,B
102862,CSEC 2100,Fall 2023,B
108493,ITEC 3010,Fall 2023,W
106084,CSEC 4110,Fall 2023,A
107204,INFO 2600,Fall 2023,A
109778,INFO 1100,Fall 2024,C
101372,INFO 4300,Spring 2024,A
104243,INFO 1100,Spring 2024,A
101532,CSEC 4110,Fall 2023,B
101070,INFO 2600,Spring 2025,F
102162,ITEC 3010,Fall 2023,A
102552,CSEC 4110,Spring 2024,B
102556,INFO 1100,Fall 2024,B
108523,INFO 1100,Fall 2024,C
105029,CSEC 2100,Spring 2025,B
107194,INFO 2200,Spring 2025,A
107208,BUAN 2010,Fall 2023,C
103441,INFO 2200,Fall 2023,A
105442,CSEC 2100,Fall 2023,A
103898,INFO 2200,Fall 2023,C
101750,INFO 1100,Fall 2023,C
100166,DSCI 4160,Fall 2023,A
103441,CSEC 3220,Fall 2024,B
100951,DSCI 4160,Fall 2024,D
105676,ITEC 2010,Fall 2024,A
108839,INFO 1100,Fall 2024,W
100662,ITEC 2010,Spring 2024,A
101854,INFO 2200,Spring 2024,A
104955,INFO 2200,Spring 2024,A
108019,LTEC 2100,Fall 2023,B
105793,DSCI 4160,Spring 2025,A
104801,LTEC 2100,Spring 2025,D
108538,LTEC 2100,Fall 2023,C
107048,INFO 2200,Fall 2023,D
107894,CSEC 3220,Fall 2024,B
109558,INFO 2600,Spring 2024,B
107424,INFO 2600,Spring 2025,B
105932,BUAN 2010,Spring 2025,C
100970,BUAN 2010,Fall 2024,D
107830,INFO 2600,Spring 2025,F
108094,LTEC 2100,Spring 2024,D
109196,INFO 1100,Spring 2024,C
109137,INFO 1100,Spring 2024,A
100168,INFO 1100,Fall 2023,A
101507,CSEC 2100,Fall 2024,B
108485,ITEC 3010,Spring 2025,B
105466,INFO 2200,Spring 2024,B
105287,LTEC 3120,Fall 2023,B
100754,INFO 3600,Fall 2024,C
107263,INFO 3340,Spring 2024,D
104512,DSCI 3210,Fall 2024,B
106699,ITEC 2010,Fall 2024,C
102889,LTEC 2100,Spring 2025,D
100633,INFO 1100,Spring 2024,B
105997,INFO 1100,Spring 2024,A
105333,INFO 1100,Spring 2024,B
100365,INFO 2600,Fall 2024,C
103430,BUAN 2010,Fall 2023,F
109610,INFO 1100,Spring 2024,A
101873,INFO 1100,Fall 2024,A
104809,INFO 1100,Fall 2023,D
103104,ITEC 2010,Spring 2025,D
107139,CSEC 4110,Spring 2025,B
103275,LTEC 2100,Spring 2024,A
108767,INFO 2200,Fall 2023,A
107279,INFO 1100,Spring 2024,C
106620,INFO 2600,Fall 2023,A
101525,INFO 2200,Fall 2023,A
108352,INFO 1100,Fall 2023,A
100950,INFO 1100,Spring 2025,B
100307,INFO 1100,Spring 2025,A
102883,CSEC 3220,Fall 2023,B
100603,INFO 1100,Fall 2023,F
108307,INFO 1100,Fall 2024,F
108751,ITEC 3010,Fall 2024,F
109022,INFO 1100,Spring 2024,W
109164,INFO 1100,Fall 2023,C
101269,INFO 1100,Spring 2024,B
102872,INFO 4300,Fall 2024,B
101763,INFO 2600,Spring 2025,A
101469,LTEC 2100,Spring 2024,B
102633,INFO 2200,Spring 2024,W
103471,INFO 1100,Spring 2024,C
106623,INFO 2600,Fall 2023,A
108209,DSCI 4160,Spring 2024,F
101911,INFO 1100,Spring 2025,A
103342,INFO 3600,Spring 2024,W
102261,INFO 2600,Spring 2025,C
103257,INFO 3340,Fall 2024,A
103969,CSEC 2100,Spring 2024,B
102006,INFO 1100,Fall 2024,A
107602,ITEC 2010,Fall 2023,A
100592,INFO 1100,Spring 2025,C
101485,INFO 2200,Fall 2023,B
104031,CSEC 2100,Fall 2024,A
105532,INFO 4300,Fall 2024,B
106875,CSEC 3220,Spring 2024,C
109639,ITEC 3010,Spring 2024,C
108325,INFO 2200,Fall 2023,B
106300,CSEC 3220,Fall 2023,C
106084,INFO 1100,Fall 2024,F
109030,INFO 2600,Fall 2023,W
100132,DSCI 4160,Fall 2023,C
107998,INFO 1100,Spring 2024,A
101881,INFO 1100,Fall 2023,A
109591,BUAN 3310,Spring 2025,B
105384,INFO 2200,Fall 2024,W
106962,ITEC 3010,Fall 2024,B
102106,INFO 2200,Fall 2024,B
109287,INFO 3600,Spring 2025,C
103120,INFO 2200,Fall 2023,C
100173,INFO 2600,Fall 2023,C
101185,DSCI 3210,Fall 2023,A
109879,INFO 4300,Fall 2023,C
103835,INFO 1100,Spring 2024,A
103492,DSCI 3210,Fall 2024,A
109631,CSEC 2100,Spring 2025,D
104927,INFO 2200,Spring 2024,A
107462,INFO 4300,Spring 2024,A
106623,INFO 1100,Fall 2023,C
108564,CSEC 2100,Fall 2023,D
102222,INFO 1100,Fall 2024,C
104212,INFO 1100,Spring 2024,A
102593,INFO 1100,Fall 2023,C
106608,CSEC 3220,Spring 2024,A
103150,INFO 1100,Fall 2024,A
109610,CSEC 3220,Spring 2024,A
107999,CSEC 2100,Fall 2024,A
100685,BUAN 2010,Fall 2023,A
107349,CSEC 2100,Spring 2025,B
106711,INFO 2600,Fall 2023,B
104695,INFO 2200,Spring 2025,B
108667,BUAN 3310,Spring 2025,C
106544,INFO 4300,Spring 2025,A
104301,INFO 1100,Spring 2024,A
108403,DSCI 3210,Spring 2025,A
108693,INFO 2200,Fall 2023,C
108803,DSCI 4160,Spring 2024,D
106245,CSEC 3220,Spring 2025,B
108840,CSEC 2100,Spring 2025,B
107583,INFO 1100,Spring 2024,C
100580,INFO 2200,Fall 2023,A
107217,LTEC 2100,Fall 2023,A
108530,INFO 1100,Fall 2024,B
102832,CSEC 3220,Fall 2024,B
105898,INFO 1100,Spring 2024,A
109878,INFO 2200,Fall 2023,F
102650,CSEC 4110,Spring 2025,A
103675,ITEC 3010,Spring 2024,C
101450,INFO 2200,Fall 2024,A
101096,DSCI 3210,Spring 2025,B
105261,BUAN 3310,Fall 2024,B
103928,CSEC 3220,Fall 2024,F
107690,INFO 1100,Spring 2024,F
107835,CSEC 3220,Spring 2025,A
102163,INFO 2200,Fall 2024,F
105750,BUAN 3310,Fall 2024,A
103547,INFO 3340,Fall 2023,B
100770,INFO 1100,Fall 2023,W
109899,INFO 2200,Spring 2025,C
108237,INFO 1100,Spring 2025,W
103316,INFO 3600,Spring 2025,W
107337,INFO 1100,Spring 2024,D
105319,INFO 3600,Fall 2023,C
100318,INFO 2200,Spring 2024,D
102883,INFO 1100,Spring 2024,B
104265,INFO 2200,Fall 2024,W
100283,CSEC 4110,Fall 2023,F
108135,INFO 3340,Fall 2023,A
105290,INFO 2200,Spring 2025,C
108209,INFO 2200,Spring 2024,D
108397,INFO 2200,Fall 2024,B
104884,CSEC 2100,Fall 2024,A
101123,CSEC 3220,Fall 2023,B
103932,INFO 2200,Spring 2024,C
102572,INFO 2200,Fall 2024,F
100819,BUAN 2010,Fall 2023,W
102477,CSEC 4110,Spring 2025,B
103859,INFO 1100,Fall 2024,A
105476,CSEC 2100,Spring 2024,C
100007,INFO 2200,Fall 2024,C
106263,INFO 1100,Fall 2024,A
108392,INFO 3600,Fall 2024,B
103498,CSEC 3220,Fall 2023,D
102608,CSEC 3220,Spring 2025,A
104976,CSEC 2100,Spring 2025,B
101058,CSEC 2100,Spring 2024,B
101394,CSEC 4110,Spring 2024,C
109887,INFO 2200,Spring 2024,F
105932,INFO 1100,Fall 2024,B
101104,BUAN 3310,Spring 2024,D
109685,INFO 1100,Fall 2024,C
108976,BUAN 2010,Spring 2024,C
108331,CSEC 4110,Spring 2025,B
100592,CSEC 4110,Fall 2023,C
100575,INFO 2200,Fall 2023,D
106027,INFO 2600,Spring 2025,C
108871,INFO 3340,Fall 2023,A
109175,CSEC 2100,Spring 2024,B
106213,CSEC 4110,Spring 2025,A
106473,INFO 1100,Spring 2025,D
104043,INFO 2200,Spring 2024,B
103275,INFO 2600,Fall 2023,B
101394,INFO 2200,Spring 2024,A
103193,INFO 2600,Spring 2025,F
103574,CSEC 2100,Fall 2023,A
107244,INFO 1100,Fall 2024,B
104012,INFO 2200,Spring 2024,A
102944,DSCI 4160,Spring 2025,C
107016,BUAN 2010,Fall 2024,A
103191,INFO 2200,Spring 2025,F
105365,INFO 1100,Spring 2025,A
104233,INFO 3340,Fall 2023,C
103859,INFO 2600,Spring 2025,A
100575,CSEC 2100,Spring 2025,C
105590,CSEC 4110,Fall 2024,A
104298,BUAN 3310,Fall 2023,C
106110,INFO 3600,Fall 2023,B
100980,INFO 1100,Fall 2023,F
103420,LTEC 3120,Fall 2023,C
109676,INFO 4300,Spring 2024,W
109502,INFO 1100,Spring 2025,C
100049,CSEC 2100,Spring 2024,W
105676,INFO 1100,Spring 2024,W
102862,ITEC 2010,Spring 2024,B
107691,INFO 1100,Fall 2024,C
107159,BUAN 2010,Fall 2023,B
103477,DSCI 3210,Fall 2024,F
100596,INFO 1100,Spring 2024,B
105921,INFO 2200,Spring 2024,C
107058,INFO 1100,Fall 2023,C
107548,BUAN 2010,Fall 2024,C
107347,CSEC 3220,Spring 2025,B
105526,INFO 3600,Fall 2024,A
104489,INFO 2600,Spring 2025,C
102833,INFO 2600,Spring 2025,A
108633,INFO 2200,Fall 2023,B
107710,INFO 1100,Fall 2024,C
106401,DSCI 4160,Spring 2024,A
101499,CSEC 3220,Fall 2024,A
109164,CSEC 3220,Spring 2025,C
102944,INFO 2200,Spring 2024,C
104883,INFO 2200,Fall 2024,C
104120,INFO 1100,Spring 2025,C
105261,BUAN 2010,Fall 2023,B
105532,INFO 3600,Spring 2025,D
105080,INFO 1100,Spring 2025,A
105947,INFO 2200,Fall 2023,A
103508,INFO 1100,Spring 2024,C
104397,INFO 2600,Fall 2023,W
105988,CSEC 2100,Fall 2023,A
103613,LTEC 3120,Spring 2024,A
100630,INFO 2600,Fall 2024,W
108037,DSCI 4160,Spring 2024,B
100613,DSCI 3210,Fall 2024,A
102651,INFO 1100,Spring 2024,B
103836,INFO 1100,Fall 2023,A
108279,INFO 3340,Spring 2025,A
105693,INFO 1100,Spring 2024,D
100683,INFO 2200,Spring 2025,A
108560,INFO 1100,Fall 2023,B
105290,DSCI 4160,Spring 2025,B
104342,INFO 1100,Spring 2024,C
108475,INFO 3340,Fall 2024,A
108577,INFO 2200,Fall 2023,C
103940,INFO 1100,Fall 2024,A
101441,CSEC 3220,Spring 2024,A
104576,CSEC 2100,Fall 2024,B
100566,INFO 2600,Spring 2025,F
100664,INFO 1100,Fall 2024,D
104298,INFO 1100,Spring 2025,B
107162,INFO 1100,Spring 2024,C
107491,INFO 3600,Fall 2023,B
101623,INFO 2200,Spring 2025,B
103341,BUAN 3310,Fall 2023,A
105355,INFO 2200,Spring 2024,F
102921,ITEC 2010,Spring 2024,C
109564,INFO 1100,Spring 2025,F
101095,CSEC 2100,Spring 2025,B
102163,INFO 3600,Spring 2024,B
105444,INFO 1100,Spring 2025,F
105339,INFO 1100,Fall 2024,A
101456,INFO 1100,Fall 2024,A
104207,INFO 2200,Fall 2023,A
103316,INFO 4300,Spring 2025,C
108502,LTEC 2100,Fall 2024,B
101657,DSCI 3210,Fall 2024,A
101952,INFO 4300,Fall 2023,B
103318,INFO 2200,Spring 2024,C
103928,INFO 1100,Spring 2024,W
104342,CSEC 4110,Spring 2025,C
103971,CSEC 4110,Spring 2025,B
104831,CSEC 4110,Fall 2023,A
103835,CSEC 3220,Fall 2023,C
104823,INFO 1100,Spring 2025,B
100007,CSEC 3220,Spring 2025,B
105247,INFO 1100,Fall 2023,C
100531,BUAN 2010,Spring 2024,D
100657,CSEC 3220,Fall 2023,C
100546,INFO 2600,Spring 2025,C
105591,INFO 1100,Fall 2024,B
109751,INFO 1100,Fall 2023,A
101219,INFO 3340,Spring 2024,F
100895,CSEC 4110,Fall 2024,B
106762,INFO 1100,Spring 2024,A
101529,INFO 2200,Fall 2024,B
104019,INFO 1100,Spring 2025,D
105607,BUAN 3310,Spring 2024,A
104301,INFO 2200,Fall 2023,C
108470,INFO 1100,Spring 2025,A
108429,INFO 3600,Spring 2025,A
100986,CSEC 3220,Spring 2025,B
105954,INFO 1100,Spring 2024,B
109980,INFO 1100,Fall 2024,B
100028,ITEC 2010,Fall 2024,B
108828,CSEC 2100,Fall 2023,B
105168,INFO 2600,Spring 2025,D
103777,INFO 1100,Fall 2024,A
109872,INFO 2200,Fall 2024,B
101460,INFO 1100,Fall 2024,A
105205,INFO 1100,Fall 2024,A
104887,CSEC 4110,Fall 2024,B
105923,BUAN 3310,Spring 2025,C
106098,INFO 1100,Fall 2024,C
103820,INFO 4300,Spring 2025,B
108004,BUAN 2010,Spring 2025,A
109820,INFO 4300,Fall 2024,D
109453,INFO 1100,Fall 2024,B
107801,CSEC 3220,Fall 2023,B
107471,CSEC 2100,Spring 2025,A
101246,INFO 3340,Spring 2024,C
104934,DSCI 3210,Fall 2023,D
106717,INFO 1100,Spring 2025,A
109103,INFO 1100,Fall 2023,A
104535,LTEC 3120,Fall 2024,C
108141,CSEC 3220,Fall 2023,A
107263,INFO 1100,Fall 2024,A
101795,CSEC 2100,Spring 2024,B
105369,BUAN 3310,Spring 2024,B
101795,INFO 1100,Spring 2025,A
100895,CSEC 3220,Fall 2023,A
105485,INFO 2600,Fall 2023,A
108993,INFO 3600,Fall 2023,B
103260,INFO 4300,Fall 2024,C
100790,INFO 3600,Spring 2025,C
108999,INFO 2600,Spring 2025,A
109275,CSEC 2100,Spring 2024,A
106165,INFO 2200,Spring 2024,A
109636,INFO 2600,Spring 2025,A
100236,CSEC 3220,Spring 2024,D
104766,INFO 1100,Fall 2024,F
104742,CSEC 3220,Spring 2025,B
104345,INFO 2200,Fall 2023,A
102068,BUAN 2010,Spring 2024,A
109640,DSCI 3210,Fall 2023,B
100244,INFO 3600,Fall 2023,A
105683,INFO 4300,Spring 2025,C
109872,INFO 4300,Spring 2025,A
106277,DSCI 3210,Fall 2024,A
105144,INFO 2200,Spring 2024,B
109465,DSCI 4160,Spring 2024,C
100659,INFO 2600,Fall 2024,C
100586,INFO 2600,Spring 2025,W
106573,DSCI 4160,Spring 2024,A
103170,CSEC 4110,Fall 2024,B
103303,INFO 2200,Fall 2024,A
103247,INFO 1100,Fall 2024,C
100701,INFO 1100,Spring 2024,A
107242,INFO 2200,Spring 2025,C
101991,CSEC 4110,Spring 2024,C
106997,INFO 1100,Spring 2025,F
107320,INFO 2200,Spring 2024,B
105439,INFO 2600,Spring 2025,C
103360,CSEC 3220,Fall 2023,A
101753,CSEC 2100,Spring 2025,A
104383,INFO 2600,Fall 2023,A
103093,INFO 2600,Spring 2025,B
103406,INFO 2600,Fall 2024,A
107208,INFO 1100,Spring 2024,B
107108,CSEC 4110,Fall 2024,B
100398,INFO 3340,Fall 2024,C
102512,INFO 1100,Spring 2025,C
100586,ITEC 2010,Fall 2024,F
105414,INFO 1100,Spring 2025,B
108523,CSEC 2100,Fall 2024,W
109989,BUAN 3310,Spring 2025,C
106619,DSCI 3210,Spring 2025,A
108099,ITEC 3010,Spring 2025,A
100770,INFO 2200,Spring 2024,B
109258,BUAN 2010,Fall 2023,A
108279,DSCI 4160,Spring 2025,A
102094,INFO 1100,Fall 2024,C
102125,BUAN 3310,Spring 2025,B
101259,INFO 3600,Fall 2023,A
103294,DSCI 4160,Fall 2023,C
107685,INFO 3340,Fall 2023,A
107507,INFO 1100,Fall 2024,C
104946,INFO 1100,Spring 2024,C
107667,INFO 1100,Fall 2024,B
102077,INFO 2200,Spring 2024,W
105717,INFO 2200,Fall 2023,A
102974,INFO 2600,Spring 2024,C
106984,INFO 2600,Fall 2023,B
102804,CSEC 3220,Spring 2025,A
107462,INFO 1100,Spring 2025,A
109206,CSEC 2100,Spring 2024,A
100989,INFO 1100,Fall 2024,A
103555,BUAN 2010,Fall 2023,W
103783,CSEC 3220,Fall 2023,A
102242,INFO 4300,Spring 2024,A
101264,DSCI 3210,Fall 2024,A
102125,DSCI 3210,Spring 2025,A
100483,INFO 2200,Fall 2023,B
108958,CSEC 3220,Spring 2025,B
105683,INFO 1100,Spring 2024,B
103867,CSEC 2100,Fall 2023,B
100540,INFO 2600,Spring 2024,D
103693,INFO 1100,Spring 2024,B
106164,ITEC 2010,Spring 2025,B
102261,INFO 3600,Fall 2023,A
104545,INFO 1100,Fall 2024,C
100466,INFO 1100,Spring 2024,F
109461,LTEC 2100,Spring 2024,A
105717,DSCI 4160,Fall 2024,C
105607,BUAN 2010,Spring 2025,C
104621,INFO 4300,Fall 2023,A
106874,INFO 1100,Fall 2024,C
100135,CSEC 2100,Fall 2023,A
108074,DSCI 3210,Spring 2025,B
102032,BUAN 3310,Spring 2025,A
108692,LTEC 2100,Fall 2024,A
100458,BUAN 3310,Spring 2025,B
103421,ITEC 3010,Spring 2024,B
108836,INFO 2200,Spring 2024,C
109630,INFO 1100,Fall 2023,F
106041,CSEC 2100,Fall 2023,B
107424,CSEC 2100,Fall 2024,A
103360,CSEC 2100,Fall 2024,C
108237,CSEC 2100,Spring 2025,D
109391,INFO 1100,Spring 2024,A
106854,BUAN 2010,Fall 2023,B
103683,CSEC 4110,Fall 2023,A
107627,INFO 3340,Spring 2025,A
103237,INFO 2200,Spring 2024,D
106998,INFO 1100,Spring 2024,B
105660,ITEC 3010,Spring 2024,A
108036,CSEC 2100,Spring 2024,D
108749,ITEC 3010,Fall 2023,F
104345,INFO 2200,Spring 2025,A
103422,CSEC 2100,Spring 2024,C
102106,CSEC 3220,Spring 2025,A
104020,INFO 2200,Fall 2023,B
104547,CSEC 3220,Spring 2025,A
101499,CSEC 4110,Fall 2023,C
108265,CSEC 2100,Spring 2024,B
102648,CSEC 3220,Fall 2023,B
109647,INFO 2200,Fall 2023,A
108683,INFO 2200,Fall 2023,B
102580,CSEC 4110,Spring 2024,A
106699,ITEC 3010,Fall 2023,A
106734,INFO 2600,Spring 2025,F
100691,CSEC 4110,Spring 2024,C
