student_id,major,age,housing,commute_miles,work_hours_per_week,advisor_meetings,credits_attempted,final_gpa,study_hours_reported,enrollment_date,dropped_out,housing_clean,minutes_active,study_z,gpa_band
102483,Information Science,26,Off-Campus,5.3,0,3,7,2.68,10.4,2022-10-04,0,Off-Campus,3666,-0.018031563342692174,"(2.0, 3.0]"
108361,Cyber Security,24,With Family,9.5,18,6,53,3.44,17.2,2022-12-14,0,With Family,5326,1.7483475229206893,"(3.0, 4.0]"
102950,Cybersecurity,26,Off-campus,7.5,15,5,51,2.41,13.4,2022-10-17,0,Off-Campus,4324,0.7612533276558586,"(2.0, 3.0]"
103280,Information Technology,37,Off-Campus,2.4,10,1,59,1.39,,2022-10-17,0,Off-Campus,2080,,"(1.0, 2.0]"
101985,Information  Science,26,On-Campus,4.1,20,2,68,1.93,7.8,2024-02-03,0,On-Campus,2629,-0.693411802208103,"(1.0, 2.0]"
102016,Business Analytics,20,With Family,8.5,0,4,41,3.06,15.0,2024-04-28,0,With Family,4403,1.1768719361884188,"(3.0, 4.0]"
108319,Information Science,23,Off-Campus,12.9,10,3,65,2.41,15.3,2022-11-22,0,Off-Campus,3953,1.254800425288274,"(2.0, 3.0]"
103134,Information Science,27,With Family,1.4,25,1,59,1.55,5.0,2022-11-06,1,With Family,1023,-1.4207443671400837,"(1.0, 2.0]"
105188,Information Science,28,Off-Campus,13.2,25,1,58,2.16,7.2,2022-10-16,0,Off-Campus,2976,-0.8492687804078131,"(2.0, 3.0]"
106381,Cybersecurity,26,With Family,51.9,25,3,73,2.21,5.7,2024-04-14,1,With Family,2918,-1.2389112259070885,"(2.0, 3.0]"
100913,Data Science,23,On-Campus,4.9,15,1,74,3.08,11.8,2022-09-19,0,On-Campus,3979,0.3456347191232983,"(3.0, 4.0]"
104383,Information Technology,22,Off-Campus,7.1,0,2,97,2.49,7.0,2022-08-30,1,Off-Campus,2667,-0.9012211064743831,"(2.0, 3.0]"
102475,Information Science,23,On-Campus,27.8,10,3,50,1.77,6.7,2023-12-05,1,On-Campus,2638,-0.9791495955742382,"(1.0, 2.0]"
108803,Data Science,25,on-campus,2.2,0,3,41,2.7,13.9,2022-10-03,0,On-Campus,3889,0.8911341428222836,"(2.0, 3.0]"
104795,Business Analytics,23,Off-Campus,10.5,5,0,84,3.32,9.3,2022-09-11,0,Off-Campus,3787,-0.3037693567088274,"(3.0, 4.0]"
104004,Learning Technologies,32,With Family,8.7,20,3,60,3.41,15.0,2024-04-29,0,With Family,4175,1.1768719361884188,"(3.0, 4.0]"
100327,Cyber Security,29,On-Campus,18.3,10,1,13,2.51,9.1,2024-02-19,0,On-Campus,3795,-0.3557216827753977,"(2.0, 3.0]"
103818,Business Analytics,25,On-Campus,1.7,28,2,87,2.74,15.9,2023-10-10,0,On-Campus,3689,1.4106574034879842,"(2.0, 3.0]"
106237,Cybersecurity,25, On-Campus,6.3,28,5,85,2.92,14.7,2022-10-18,0,On-Campus,4508,1.0989434470885637,"(2.0, 3.0]"
108337,Cybersecurity,23,Off-Campus,16.9,15,1,68,2.76,13.6,2024-04-08,0,Off-Campus,3360,0.8132056537224285,"(2.0, 3.0]"
101657,Data Science,23,With Family,11.4,25,2,42,1.64,6.2,2024-02-06,0,With Family,2316,-1.1090304107406632,"(1.0, 2.0]"
103508,Information Technology,24,With Family,5.3,25,1,54,2.88,12.7,2024-03-19,0,With Family,3353,0.5794201864228631,"(2.0, 3.0]"
107031,Information Technology,24,Off-Campus,3.9,18,3,48,3.07,11.2,2022-10-20,0,Off-Campus,4381,0.18977774092358776,"(3.0, 4.0]"
104547,Cybersecurity,23,On-Campus,7.3,10,3,62,2.49,17.0,2024-05-27,0,On-Campus,4753,1.6963951968541193,"(2.0, 3.0]"
101572,Business Analytics,33,Off-Campus,7.6,30,2,62,2.46,12.5,2022-11-20,0,Off-Campus,3722,0.5274678603562932,"(2.0, 3.0]"
105796,Information Technology,26,Off-Campus,13.6,15,0,38,2.89,8.1,2023-12-03,0,Off-Campus,3128,-0.6154833131082479,"(2.0, 3.0]"
109844,Cybersecurity,23,Off-Campus,4.7,0,5,69,2.49,17.5,2024-01-31,0,Off-Campus,4012,1.8262760120205446,"(2.0, 3.0]"
100546,Learning Technologies,28,Off-Campus,19.4,5,4,74,2.63,11.2,2023-09-07,0,Off-Campus,3364,0.18977774092358776,"(2.0, 3.0]"
105698,Information Science,24,With Family,17.3,0,4,61,3.11,12.4,2024-02-04,0,With Family,4175,0.5014916973230084,"(3.0, 4.0]"
109185,Learning Technologies,28,off campus,4.5,12,1,56,3.78,15.6,2022-08-24,0,Off-Campus,5285,1.332728914388129,"(3.0, 4.0]"
105823,Information Science,24,With Family,12.5,30,4,78,2.82,10.7,2024-03-15,0,With Family,2957,0.05989692575716263,"(2.0, 3.0]"
109103,Business Analytics,21,On-Campus,20.5,30,2,75,1.79,10.7,2024-03-25,0,On-Campus,2446,0.05989692575716263,"(1.0, 2.0]"
105334,Cybersecurity,25,On-Campus,0.5,30,7,18,3.18,11.8,2022-09-20,0,On-Campus,4259,0.3456347191232983,"(3.0, 4.0]"
105572,Cybersecurity,28,Off-Campus,2.7,28,1,62,2.11,10.5,2022-10-14,0,Off-Campus,3249,0.00794459969059276,"(2.0, 3.0]"
105051,Learning Technologies,27,Off-campus,13.9,20,4,5,1.54,10.4,2024-03-05,0,Off-Campus,2769,-0.018031563342692174,"(1.0, 2.0]"
101691,Cyber Security,22,On-Campus,11.5,20,2,14,2.43,14.3,2022-12-20,0,On-Campus,3754,0.9950387949554239,"(2.0, 3.0]"
107178,Information Science,22,on-campus,20.1,30,0,56,1.52,5.1,2022-09-15,1,On-Campus,1872,-1.3947682041067986,"(1.0, 2.0]"
106749,Information Technology,29,On-Campus,6.8,30,3,63,2.06,13.4,2022-12-02,0,On-Campus,3401,0.7612533276558586,"(2.0, 3.0]"
109923,Information Technology,34, On-Campus,13.9,5,0,69,2.5,12.0,2024-04-04,0,On-Campus,4019,0.39758704518986815,"(2.0, 3.0]"
109258,Business Analytics,30,Off-Campus,1.9,0,1,27,3.01,11.8,2024-04-20,0,Off-Campus,3521,0.3456347191232983,"(3.0, 4.0]"
103777,Cybersecurity,23,With Family,17.4,0,0,35,2.15,10.6,2022-09-22,0,With Family,3228,0.033920762723877694,"(2.0, 3.0]"
103441,Cybersecurity,29,Off-Campus,9.7,10,2,96,2.6,14.8,2023-08-31,0,Off-Campus,4360,1.124919610121849,"(2.0, 3.0]"
109030,Information Technology,29,With Family,18.7,20,3,37,2.07,4.9,2022-09-19,1,With Family,1922,-1.4467205301733685,"(2.0, 3.0]"
105833,Information Technology,21,Off-Campus,2.8,12,3,51,3.17,13.9,2023-09-26,0,Off-Campus,3971,0.8911341428222836,"(3.0, 4.0]"
100747,Information Technology,24,Off-Campus,9.3,12,3,79,2.48,13.2,2022-12-11,0,Off-Campus,4135,0.7093010015892882,"(2.0, 3.0]"
103141,Learning Technologies,28,On-Campus,1.5,10,5,14,3.63,18.4,2022-12-15,0,On-Campus,4759,2.0600614793201095,"(3.0, 4.0]"
106805,DataScience,23,Off-Campus,16.0,25,1,84,1.99,7.3,2024-03-11,0,Off-Campus,1991,-0.8232926173745281,"(1.0, 2.0]"
105271,Learning Technologies,20,With Family,25.6,18,2,42,1.97,6.9,2024-02-27,0,With Family,2401,-0.927197269507668,"(1.0, 2.0]"
105386,Information Technology,32,Off-Campus,8.5,40,0,78,3.01,,2022-10-27,1,Off-Campus,2688,,"(3.0, 4.0]"
107106,Business Analytics,26,Off-Campus,28.9,12,0,57,2.21,4.4,2024-02-22,0,Off-Campus,2681,-1.5766013453397936,"(2.0, 3.0]"
100686,Information Science,29,Off-Campus,7.7,20,5,66,1.64,5.8,2024-03-31,0,Off-Campus,3106,-1.2129350628738034,"(1.0, 2.0]"
106409,Data Science,26,On-Campus,2.5,0,2,63,2.94,10.7,2022-10-24,0,On-Campus,4130,0.05989692575716263,"(2.0, 3.0]"
102650,Cybersecurity,26, On-Campus,27.0,10,3,23,2.68,10.5,2024-03-12,0,On-Campus,4491,0.00794459969059276,"(2.0, 3.0]"
105275,DataScience,22,On-Campus,6.9,25,2,79,1.8,,2022-08-30,1,On-Campus,2268,,"(1.0, 2.0]"
104610,Cybersecurity,27,Off-Campus,20.9,0,0,76,1.79,9.0,2023-09-01,0,Off-Campus,3302,-0.3816978458086826,"(1.0, 2.0]"
102098,Cybersecurity,27,Off-Campus,7.6,15,1,39,3.21,17.7,2022-12-06,0,Off-Campus,4373,1.8782283380871143,"(3.0, 4.0]"
103656,Data Science,23,On-Campus,2.0,0,1,72,2.82,7.7,2022-11-23,0,On-Campus,4344,-0.7193879652413879,"(2.0, 3.0]"
105656,Information Technology,30,Off-Campus,9.8,18,5,42,3.33,16.2,2022-09-08,0,Off-Campus,4257,1.488585892587839,"(3.0, 4.0]"
104271,Information Science,32,off campus,5.9,0,6,41,2.39,16.9,2022-10-06,0,Off-Campus,3871,1.670419033820834,"(2.0, 3.0]"
107347,Cybersecurity,24,With Family,23.8,15,5,15,2.69,7.1,2024-05-07,0,With Family,3318,-0.8752449434410982,"(2.0, 3.0]"
105340,Information Science,21,On-Campus,16.3,40,1,80,2.0,6.1,2023-11-04,0,On-Campus,1851,-1.1350065737739485,"(1.0, 2.0]"
100128,Information Technology,27,On-Campus,5.5,5,4,25,3.22,12.8,2023-11-15,0,On-Campus,4184,0.6053963494561485,"(3.0, 4.0]"
107504,Learning Technologies,24,Off-Campus,15.2,10,0,42,2.07,10.2,2022-11-05,0,Off-Campus,3979,-0.06998388940926249,"(2.0, 3.0]"
102829,Information Technology,26,With Family,2.3,5,2,65,2.01,8.5,2022-09-24,1,With Family,2345,-0.5115786609751077,"(2.0, 3.0]"
105588,Information Science,26,With Family,3.8,18,2,60,2.5,11.3,2022-09-26,0,With Family,3447,0.21575390395687313,"(2.0, 3.0]"
105150,Cybersecurity,22,Off-Campus,5.2,12,2,6,2.71,11.9,2022-11-18,1,Off-Campus,3314,0.3716108821565832,"(2.0, 3.0]"
108683,Cybersecurity,20,Off-campus,10.1,12,1,64,2.08,7.0,2022-11-22,0,Off-Campus,3769,-0.9012211064743831,"(2.0, 3.0]"
102832,Cybersecurity,26,Off-Campus,22.7,12,2,55,1.52,,2024-05-21,0,Off-Campus,1974,,"(1.0, 2.0]"
106165,Cybersecurity,24,Off-Campus,15.6,28,5,63,1.97,8.0,2022-10-05,0,Off-Campus,2781,-0.6414594761415329,"(1.0, 2.0]"
107961,Business Analytics,28,On-Campus,18.4,25,1,44,0.74,,2022-10-11,0,On-Campus,1181,,"(-0.01, 1.0]"
101751,Cybersecurity,28,on-campus,3.4,5,6,44,2.12,8.8,2024-05-13,0,On-Campus,2740,-0.43365017187525245,"(2.0, 3.0]"
103676,Business Analytics,23,With Family,5.1,10,5,34,3.69,10.3,2022-11-05,0,With Family,4589,-0.04400772637597711,"(3.0, 4.0]"
108244,Information Technology,22,Off-Campus,7.7,5,0,89,2.97,14.4,2023-09-09,0,Off-Campus,3763,1.021014957988709,"(2.0, 3.0]"
103783,Cybersecurity,24,Off-Campus,2.0,28,2,30,2.02,3.3,2023-09-06,1,Off-Campus,1836,-1.8623391387059292,"(2.0, 3.0]"
102047,Learning Technologies,25,Off-campus,8.5,5,0,42,2.78,12.6,2023-10-28,0,Off-Campus,3824,0.5534440233895782,"(2.0, 3.0]"
109863,Cybersecurity,26,With Family,20.7,28,2,47,1.26,6.1,2022-11-20,1,With Family,1576,-1.1350065737739485,"(1.0, 2.0]"
102094,Cybersecurity,21,With Family,11.8,10,3,46,3.75,13.6,2022-10-23,0,With Family,5465,0.8132056537224285,"(3.0, 4.0]"
103854,Cybersecurity,25,On-Campus,4.6,0,3,67,2.87,9.7,2024-03-22,0,On-Campus,4430,-0.1998647045756876,"(2.0, 3.0]"
107778,Data Science,24,Off-Campus,4.7,30,2,8,2.45,11.9,2022-12-04,0,Off-Campus,3324,0.3716108821565832,"(2.0, 3.0]"
108211,Cybersecurity,26,With Family,4.8,0,1,38,3.91,15.2,2024-05-10,0,With Family,5264,1.2288242622549888,"(3.0, 4.0]"
105739,Information Technology,26,With Family,7.6,20,1,67,1.86,7.7,2022-12-17,0,With Family,2690,-0.7193879652413879,"(1.0, 2.0]"
100210,Data Science,27,Off-Campus,21.7,0,0,22,0.0,,2022-09-10,1,Off-Campus,1171,,"(-0.01, 1.0]"
101515,Business Analytics,23,On-Campus,22.8,12,0,40,0.92,6.8,2024-05-14,1,On-Campus,1250,-0.9531734325409532,"(-0.01, 1.0]"
109178,Cybersecurity,26,Off-Campus,20.3,25,3,91,1.61,5.6,2022-10-26,0,Off-Campus,2721,-1.2648873889403736,"(1.0, 2.0]"
108888,Information  Science,27,With Family,10.6,12,3,33,3.3,14.2,2024-03-07,0,With Family,4978,0.9690626319221385,"(3.0, 4.0]"
104644,Cybersecurity,24,With Family,6.3,35,0,17,1.72,6.5,2024-04-10,1,With Family,1839,-1.0311019216408082,"(1.0, 2.0]"
107905,Learning Technologies,23,Off-Campus,6.0,25,1,66,3.1,9.6,2022-08-24,0,Off-Campus,3483,-0.22584086760897257,"(3.0, 4.0]"
100783,Data Science,29,Off-Campus,19.0,5,4,42,2.08,8.6,2022-12-18,1,Off-Campus,2859,-0.4856024979418228,"(2.0, 3.0]"
107821,DataScience,20,On-Campus,2.4,15,0,72,3.47,13.2,2022-10-25,0,On-Campus,4499,0.7093010015892882,"(3.0, 4.0]"
105936,Learning Technologies,23,Off-campus,10.7,5,2,49,2.2,,2024-02-01,0,Off-Campus,3331,,"(2.0, 3.0]"
107507,Information Science,24,On-Campus,19.0,35,2,94,1.02,1.6,2024-03-22,1,On-Campus,1139,-2.3039339102717746,"(1.0, 2.0]"
107255,Learning Technologies,28,with family,1.5,15,5,80,2.16,9.6,2024-05-02,0,With Family,3202,-0.22584086760897257,"(2.0, 3.0]"
101394,Cybersecurity,23,Off-Campus,17.1,5,2,89,1.45,,2023-10-22,1,Off-Campus,2016,,"(1.0, 2.0]"
104557,Data Science,22,With Family,12.5,35,2,38,2.12,10.3,2022-09-26,0,With Family,3520,-0.04400772637597711,"(2.0, 3.0]"
108902,Data Science,21,Off-Campus,25.2,30,0,67,1.65,,2022-12-02,0,Off-Campus,1740,,"(1.0, 2.0]"
105179,Cybersecurity,26,On-Campus,4.4,0,4,47,2.62,6.8,2022-12-19,1,On-Campus,3102,-0.9531734325409532,"(2.0, 3.0]"
103828,Data Science,28,With Family,7.6,5,2,58,1.64,8.7,2022-09-03,0,With Family,2503,-0.4596263349085379,"(1.0, 2.0]"
102179,Business Analytics,23,Off-campus,16.4,0,2,5,2.02,8.7,2022-11-08,0,Off-Campus,2722,-0.4596263349085379,"(2.0, 3.0]"
108917,Business Analytics,25,On-Campus,13.5,20,1,58,2.7,,2022-11-19,0,On-Campus,3698,,"(2.0, 3.0]"
108925,Cybersecurity,29,Off-Campus,40.8,35,0,48,1.32,,2023-10-13,0,Off-Campus,2735,,"(1.0, 2.0]"
105973,Learning Technologies,26,Off-Campus,6.9,25,2,46,3.34,16.3,2023-09-08,0,Off-Campus,3955,1.5145620556211243,"(3.0, 4.0]"
101092,Information Technology,21,Off-Campus,5.1,12,2,18,1.32,7.4,2024-02-06,0,Off-Campus,2734,-0.7973164543412429,"(1.0, 2.0]"
104972,Cybersecurity,28,on-campus,18.1,40,1,4,2.99,8.1,2022-10-09,0,On-Campus,3150,-0.6154833131082479,"(2.0, 3.0]"
104233,Data Science,23,On-Campus,11.8,20,1,36,2.45,6.1,2022-10-19,0,On-Campus,2771,-1.1350065737739485,"(2.0, 3.0]"
107490,Cybersecurity,23,Off-campus,40.6,30,0,0,1.26,,2024-05-22,0,Off-Campus,1268,,"(1.0, 2.0]"
100907,Business Analytics,22,On-Campus,7.5,10,0,62,2.24,,2024-03-24,1,On-Campus,2390,,"(2.0, 3.0]"
101589,Information Science,24,Off-Campus,4.5,25,4,121,1.75,4.4,2023-08-30,1,Off-Campus,1967,-1.5766013453397936,"(1.0, 2.0]"
102099,DataScience,25,Off-Campus,14.1,10,0,26,2.36,14.8,2022-11-08,0,Off-Campus,3842,1.124919610121849,"(2.0, 3.0]"
102006,Information Science,32,With Family,35.0,30,1,45,1.58,7.0,2024-03-02,0,With Family,2026,-0.9012211064743831,"(1.0, 2.0]"
101696,Learning Technologies,29,with family,17.1,0,0,69,1.29,3.5,2023-11-21,0,With Family,2196,-1.810386812639359,"(1.0, 2.0]"
109390,Business Analytics,29,off campus,4.9,10,3,47,2.36,8.3,2022-11-21,1,Off-Campus,2738,-0.5635309870416776,"(2.0, 3.0]"
102640,Cybersecurity,26,With Family,4.3,18,5,22,3.35,13.8,2022-10-18,1,With Family,4992,0.8651579797889988,"(3.0, 4.0]"
107591,Business Analytics,25,with family,4.9,15,1,63,3.06,14.4,2022-08-29,0,With Family,4450,1.021014957988709,"(3.0, 4.0]"
100799,Data Science,25,On-Campus,1.6,25,2,50,1.84,9.7,2024-04-02,0,On-Campus,3440,-0.1998647045756876,"(1.0, 2.0]"
103587,Cybersecurity,29,with family,26.5,10,2,71,1.08,0.6,2023-11-11,0,With Family,1274,-2.5636955406046247,"(1.0, 2.0]"
101055,Information Science,23,on-campus,0.7,5,2,26,3.78,21.6,2024-01-30,0,On-Campus,5004,2.8912986963852307,"(3.0, 4.0]"
103478,Cybersecurity,27,Off-Campus,0.8,30,3,94,1.75,,2022-10-25,0,Off-Campus,2598,,"(1.0, 2.0]"
104831,Cybersecurity,31,on-campus,14.0,12,1,27,3.77,17.0,2022-09-17,0,On-Campus,5141,1.6963951968541193,"(3.0, 4.0]"
101854,Business Analytics,29,With Family,31.1,28,2,17,1.56,4.4,2024-05-04,1,With Family,1311,-1.5766013453397936,"(1.0, 2.0]"
102259,Data Science,30,With Family,1.4,20,2,19,2.15,10.4,2022-09-08,1,With Family,3398,-0.018031563342692174,"(2.0, 3.0]"
109921,Data Science,23,Off-Campus,3.8,30,3,73,2.19,7.1,2022-09-18,0,Off-Campus,2816,-0.8752449434410982,"(2.0, 3.0]"
100854,Data Science,27,With Family,9.7,0,1,78,2.23,12.8,2022-11-24,0,With Family,3845,0.6053963494561485,"(2.0, 3.0]"
106426,Business Analytics,23,on-campus,34.1,15,1,42,2.27,10.2,2022-09-27,0,On-Campus,3591,-0.06998388940926249,"(2.0, 3.0]"
100212,Cybersecurity,23,On-Campus,15.6,30,0,0,0.0,,2025-01-18,0,On-Campus,942,,"(-0.01, 1.0]"
107194,Cybersecurity,26,With Family,4.6,15,6,3,2.25,10.2,2024-03-18,0,With Family,3402,-0.06998388940926249,"(2.0, 3.0]"
108502,Learning Technologies,22,With Family,8.6,28,1,64,3.24,9.2,2022-10-07,1,With Family,3791,-0.32974551974211275,"(3.0, 4.0]"
100844,Cybersecurity,27,Off-Campus,23.5,28,1,33,1.07,,2024-02-03,0,Off-Campus,1572,,"(1.0, 2.0]"
102578,Business Analytics,21,Off-Campus,3.5,35,2,68,2.94,9.2,2022-11-09,1,Off-Campus,3274,-0.32974551974211275,"(2.0, 3.0]"
104381,Data Science,23,With Family,21.2,15,1,89,1.93,4.5,2024-04-14,0,With Family,2308,-1.5506251823065087,"(1.0, 2.0]"
104212,Business Analytics,22,On-Campus,2.6,25,2,32,2.14,9.8,2022-12-14,0,On-Campus,2962,-0.17388854154240224,"(2.0, 3.0]"
101163,Data Science,24,With Family,20.2,10,1,36,1.58,1.7,2022-09-22,0,With Family,1768,-2.2779577472384895,"(1.0, 2.0]"
102906,Learning Technologies,22,off campus,17.3,0,5,68,2.93,11.1,2024-04-20,0,Off-Campus,3670,0.1638015778903028,"(2.0, 3.0]"
104056,Data Science,22,On-Campus,31.0,40,0,49,1.09,,2024-04-28,1,On-Campus,1089,,"(1.0, 2.0]"
107004,Data Science,27,Off-Campus,5.8,12,2,99,2.45,,2024-03-07,0,Off-Campus,3301,,"(2.0, 3.0]"
100273,Information Technology,22,With Family,7.1,12,3,54,2.17,,2024-03-11,0,With Family,3627,,"(2.0, 3.0]"
108896,Learning Technologies,22,With Family,13.7,30,4,27,2.84,13.0,2022-09-13,0,With Family,4203,0.6573486755227184,"(2.0, 3.0]"
106674,DataScience,24,on-campus,10.6,5,4,0,2.79,16.1,2022-10-12,0,On-Campus,4151,1.4626097295545546,"(2.0, 3.0]"
108946,Cybersecurity,22,With Family,13.2,0,0,69,2.89,9.3,2023-12-16,0,With Family,3840,-0.3037693567088274,"(2.0, 3.0]"
101007,Data Science,22,Off-Campus,0.9,0,0,90,2.19,7.4,2022-09-27,1,Off-Campus,3423,-0.7973164543412429,"(2.0, 3.0]"
102921,Information Technology,24,Off-campus,8.7,20,4,0,1.3,2.8,2023-12-18,0,Off-Campus,2332,-1.9922199538723542,"(1.0, 2.0]"
106313,Cybersecurity,22,With Family,10.5,5,3,47,3.2,,2024-02-09,0,With Family,4064,,"(3.0, 4.0]"
100531,Business Analytics,26,Off-Campus,2.5,40,0,24,1.74,4.8,2022-11-02,0,Off-Campus,2614,-1.4726966932066536,"(1.0, 2.0]"
105205,Cybersecurity,24,On-Campus,4.5,15,0,71,2.32,9.3,2024-02-13,0,On-Campus,4309,-0.3037693567088274,"(2.0, 3.0]"
102889,Learning Technologies,22,off campus,8.7,35,0,92,2.47,7.4,2022-08-23,0,Off-Campus,3005,-0.7973164543412429,"(2.0, 3.0]"
105384,Information Science,25,off campus,19.3,18,4,55,2.29,11.4,2024-03-12,0,Off-Campus,3684,0.2417300669901581,"(2.0, 3.0]"
109058,Information Science,21,Off-Campus,33.8,0,2,18,1.82,7.0,2022-09-24,0,Off-Campus,2813,-0.9012211064743831,"(1.0, 2.0]"
107162,Information  Science,23,With Family,2.5,12,4,16,1.66,9.6,2022-09-02,1,With Family,2306,-0.22584086760897257,"(1.0, 2.0]"
101541,Information Technology,32,Off-campus,3.3,25,0,53,1.82,6.0,2023-10-24,0,Off-Campus,2711,-1.1609827368072334,"(1.0, 2.0]"
102163,Information Science,27,Off-Campus,5.3,20,0,46,2.15,9.5,2022-09-23,0,Off-Campus,2759,-0.25181703064225747,"(2.0, 3.0]"
103978,Information Technology,27,off campus,17.5,20,1,14,2.03,12.7,2022-09-23,0,Off-Campus,2956,0.5794201864228631,"(2.0, 3.0]"
100442,Cybersecurity,23,on-campus,14.8,18,1,115,3.7,18.1,2023-11-19,0,On-Campus,5333,1.9821329902202551,"(3.0, 4.0]"
101280,Information Science,28,Off-Campus,4.6,20,1,49,2.51,11.3,2023-08-21,0,Off-Campus,3434,0.21575390395687313,"(2.0, 3.0]"
105871,Business Analytics,29,off campus,14.3,15,1,50,2.88,12.9,2023-11-08,0,Off-Campus,4687,0.6313725124894335,"(2.0, 3.0]"
106132,Data Science,26,Off-Campus,9.8,15,3,49,2.58,11.9,2022-11-11,0,Off-Campus,3870,0.3716108821565832,"(2.0, 3.0]"
100494,Cybersecurity,24,On-Campus,19.4,18,1,55,1.33,3.2,2022-09-18,1,On-Campus,2116,-1.888315301739214,"(1.0, 2.0]"
100190,Data Science,38,Off-Campus,12.8,10,2,0,0.0,5.6,2025-01-17,0,Off-Campus,2237,-1.2648873889403736,"(-0.01, 1.0]"
104489,Information Science,26,On-Campus,11.3,25,0,77,1.79,5.3,2023-09-04,0,On-Campus,2943,-1.3428158780402286,"(1.0, 2.0]"
102782,Data Science,23,on-campus,8.7,0,2,63,1.43,0.5,2024-02-01,1,On-Campus,1200,-2.5896717036379098,"(1.0, 2.0]"
105052,Information  Science,24,off campus,4.8,20,1,41,3.25,12.0,2022-08-27,0,Off-Campus,3867,0.39758704518986815,"(3.0, 4.0]"
102038,Cybersecurity,24,with family,10.3,35,5,87,3.09,12.6,2023-09-17,0,With Family,3940,0.5534440233895782,"(3.0, 4.0]"
101897,DataScience,26,With Family,10.3,5,3,35,3.47,16.6,2024-02-07,0,With Family,4894,1.5924905447209796,"(3.0, 4.0]"
106015,Information Science,27,Off-campus,13.0,0,2,15,3.45,17.0,2022-12-11,0,Off-Campus,4743,1.6963951968541193,"(3.0, 4.0]"
103324,Learning Technologies,22,Off-Campus,3.8,10,4,78,3.37,15.9,2022-10-03,0,Off-Campus,4742,1.4106574034879842,"(3.0, 4.0]"
109446,Information Science,28,With Family,16.3,12,1,38,2.09,7.9,2022-11-23,0,With Family,2771,-0.6674356391748179,"(2.0, 3.0]"
105812,Information Technology,27,off campus,2.6,12,4,35,2.33,9.9,2022-09-25,0,Off-Campus,3679,-0.1479123785091173,"(2.0, 3.0]"
100901,Information Technology,31,Off-Campus,15.2,35,1,1,1.35,1.9,2022-11-06,1,Off-Campus,1195,-2.2260054211719194,"(1.0, 2.0]"
108392,Information Science,30,On-Campus,10.6,20,2,23,1.43,7.4,2022-11-25,1,On-Campus,2584,-0.7973164543412429,"(1.0, 2.0]"
109709,Information Technology,32,Off-Campus,11.3,30,0,11,2.01,6.6,2024-03-28,1,Off-Campus,2525,-1.0051257586075233,"(2.0, 3.0]"
105618,Business Analytics,26,Off-Campus,2.2,20,4,52,3.4,15.4,2022-09-08,0,Off-Campus,4158,1.2807765883215592,"(3.0, 4.0]"
107540,Information Science,23,With Family,29.9,28,1,16,1.12,1.5,2022-10-18,0,With Family,917,-2.3299100733050593,"(1.0, 2.0]"
100676,Cybersecurity,26,On-Campus,10.8,40,2,73,0.0,6.1,2024-04-17,1,On-Campus,1747,-1.1350065737739485,"(-0.01, 1.0]"
102327,Business Analytics,24,On-Campus,3.6,20,3,61,0.0,,2023-11-27,1,On-Campus,1283,,"(-0.01, 1.0]"
102236,Business Analytics,24,With Family,46.0,10,1,78,2.69,13.9,2022-12-16,0,With Family,3958,0.8911341428222836,"(2.0, 3.0]"
107308,Information Science,33,on-campus,1.5,20,4,27,2.17,12.4,2024-04-29,0,On-Campus,3093,0.5014916973230084,"(2.0, 3.0]"
102345,Information Technology,23,On-Campus,7.7,28,3,26,1.84,9.3,2022-10-31,1,On-Campus,2695,-0.3037693567088274,"(1.0, 2.0]"
103657,Information Technology,24,Off-Campus,6.8,20,3,81,1.78,7.7,2024-04-12,0,Off-Campus,3045,-0.7193879652413879,"(1.0, 2.0]"
105489,Cybersecurity,26,off campus,7.1,15,0,41,2.48,7.8,2023-10-12,0,Off-Campus,2745,-0.693411802208103,"(2.0, 3.0]"
103555,Business Analytics,21,With Family,12.0,12,2,20,2.71,10.3,2024-03-19,0,With Family,3427,-0.04400772637597711,"(2.0, 3.0]"
101415,Cybersecurity,28,off campus,1.9,15,1,39,2.74,13.2,2023-11-24,0,Off-Campus,4830,0.7093010015892882,"(2.0, 3.0]"
100566,Learning Technologies,26,On-Campus,4.2,5,1,48,3.15,13.9,2023-09-14,0,On-Campus,4036,0.8911341428222836,"(3.0, 4.0]"
100231,Business Analytics,23,With Family,0.4,15,7,49,3.68,16.6,2023-10-09,0,With Family,4970,1.5924905447209796,"(3.0, 4.0]"
107149,Data Science,32,with family,1.7,20,3,47,2.59,15.1,2024-01-30,0,With Family,4155,1.2028480992217039,"(2.0, 3.0]"
107433,Information Technology,26,on-campus,5.5,15,3,50,2.42,10.7,2023-10-12,0,On-Campus,3495,0.05989692575716263,"(2.0, 3.0]"
101537,Information Technology,22,With Family,15.3,28,1,97,1.4,2.4,2022-11-20,1,With Family,2014,-2.0961246060054943,"(1.0, 2.0]"
100051,Cyber Security,28,On-Campus,4.1,25,5,77,2.14,6.9,2023-10-03,0,On-Campus,3008,-0.927197269507668,"(2.0, 3.0]"
107148,Information Technology,26,Off-Campus,5.1,10,1,59,2.65,10.9,2022-10-19,0,Off-Campus,3567,0.11184925182373295,"(2.0, 3.0]"
101525,Cybersecurity,21,With Family,4.5,25,2,63,2.41,11.2,2023-09-19,0,With Family,3644,0.18977774092358776,"(2.0, 3.0]"
