student_id,week,lms_clicks,minutes_active
NU-104993,2,604,312
NU-104993,3,529,337
NU-104993,4,511,296
NU-104993,5,524,251
NU-104993,6,506,292
NU-104993,7,556,364
NU-104993,8,371,305
NU-104993,9,217,138
NU-104993,10,343,346
NU-104993,11,437,252
NU-104993,12,621,318
NU-104993,13,533,345
NU-104993,14,524,285
NU-104993,15,442,209
NU-104993,16,572,312
NU-107340,1,261,137
NU-107340,2,267,175
NU-107340,3,405,204
NU-107340,4,274,209
NU-107340,5,168,141
NU-107340,6,324,243
NU-107340,7,310,191
NU-107340,8,342,172
NU-107340,9,104,65
NU-107340,10,198,147
NU-107340,11,164,128
NU-107340,12,153,104
NU-107340,13,207,134
NU-107340,14,172,120
NU-107340,15,128,123
NU-107340,16,287,147
NU-107031,1,588,357
NU-107031,2,494,269
NU-107031,3,323,216
NU-107031,4,449,296
NU-107031,5,396,340
NU-107031,6,565,299
NU-107031,7,338,236
NU-107031,8,467,285
NU-107031,9,152,92
NU-107031,10,554,297
NU-107031,11,442,287
NU-107031,12,393,287
NU-107031,13,476,301
NU-107031,14,388,281
NU-107031,15,491,300
NU-107031,16,527,238
NU-104357,1,620,292
NU-104357,2,422,253
NU-104357,3,359,203
NU-104357,4,497,292
NU-104357,5,428,290
NU-104357,6,464,293
NU-104357,7,464,245
NU-104357,8,371,226
NU-104357,9,204,108
NU-104357,10,363,202
NU-104357,11,465,238
NU-104357,12,471,321
NU-104357,13,638,300
NU-104357,14,374,260
NU-104357,15,245,166
NU-104357,16,422,239
NU-102144,1,202,142
NU-102144,2,363,213
NU-102144,3,273,205
NU-102144,4,229,195
NU-102144,5,393,241
NU-102144,6,199,166
NU-102144,7,266,221
NU-102144,8,200,189
NU-102144,9,143,112
NU-102144,10,364,235
NU-102144,11,454,286
NU-102144,12,286,233
NU-102144,13,261,177
NU-102144,14,334,217
NU-102144,15,522,201
NU-102144,16,335,180
NU-102163,1,245,133
NU-102163,2,293,184
NU-102163,3,286,180
NU-102163,4,353,190
NU-102163,5,294,171
NU-102163,6,364,219
NU-102163,7,307,177
NU-102163,8,297,186
NU-102163,9,168,97
NU-102163,10,343,204
NU-102163,11,236,142
NU-102163,12,279,209
NU-102163,13,298,176
NU-102163,14,219,121
NU-102163,15,209,144
NU-102163,16,416,226
NU-100373,1,115,88
NU-100373,2,244,164
NU-100373,3,220,189
NU-100373,4,155,142
NU-100373,5,393,199
NU-100373,6,246,157
NU-100373,7,197,108
NU-100373,8,365,224
NU-100373,9,68,64
NU-100373,10,302,166
NU-100373,11,252,167
NU-100373,12,224,152
NU-100373,13,93,120
NU-100373,14,290,132
NU-100373,15,288,199
NU-100373,16,267,221
NU-106820,1,195,102
NU-106820,2,75,44
NU-106820,3,112,87
NU-106820,4,211,111
NU-106820,5,107,67
NU-106820,6,12,6
NU-106820,7,303,157
NU-106820,8,148,129
NU-106820,9,67,48
NU-106820,10,71,51
NU-106820,11,128,84
NU-106820,12,311,162
NU-106820,13,275,168
NU-106820,14,245,120
NU-106820,15,166,106
NU-106820,16,248,140
NU-106822,1,247,186
NU-106822,2,386,206
NU-106822,3,337,196
NU-106822,4,472,257
NU-106822,5,300,219
NU-106822,6,436,231
NU-106822,7,478,254
NU-106822,8,322,190
NU-106822,9,63,54
NU-106822,10,252,217
NU-106822,11,321,170
NU-106822,12,521,265
NU-106822,13,374,202
NU-106822,14,472,253
NU-106822,15,321,150
NU-106822,16,255,185
NU-107448,1,147,75
NU-107448,2,179,142
NU-107448,3,60,52
NU-107448,4,199,119
NU-107448,5,319,168
NU-107448,6,100,60
NU-107448,7,231,150
NU-107448,8,182,130
NU-107448,9,50,34
NU-107448,10,155,127
NU-107448,11,204,128
NU-107448,12,136,143
NU-107448,13,133,86
NU-107448,14,339,196
NU-107448,15,140,124
NU-107448,16,225,178
NU-108325,1,440,266
NU-108325,2,323,248
NU-108325,3,322,236
NU-108325,4,474,330
NU-108325,5,475,319
NU-108325,6,442,255
NU-108325,7,351,193
NU-108325,8,361,272
NU-108325,9,177,104
NU-108325,10,275,218
NU-108325,11,474,337
NU-108325,12,389,281
NU-108325,13,432,262
NU-108325,14,377,230
NU-108325,15,306,177
NU-108325,16,523,281
NU-108032,1,188,162
NU-108032,2,136,115
NU-108032,3,294,139
NU-108032,4,346,179
NU-108032,5,402,235
NU-108032,6,294,160
NU-108032,7,314,174
NU-108032,8,163,81
NU-108032,9,108,85
NU-108032,10,247,148
NU-108032,11,218,118
NU-108032,12,406,234
NU-108032,13,239,164
NU-108032,14,243,144
NU-108032,15,414,215
NU-108032,16,290,153
NU-103375,1,397,266
NU-103375,2,228,196
NU-103375,3,351,213
NU-103375,4,529,265
NU-103375,5,246,148
NU-103375,6,273,170
NU-103375,7,442,201
NU-103375,8,231,180
NU-103375,9,118,94
NU-103375,10,316,184
NU-103375,11,635,292
NU-103375,12,484,226
NU-103375,13,631,278
NU-103375,14,390,206
NU-103375,15,253,190
NU-103375,16,423,201
NU-108144,1,434,258
NU-108144,2,312,201
NU-108144,3,368,171
NU-108144,4,279,171
NU-108144,5,331,173
NU-108144,6,290,165
NU-108144,7,311,213
NU-108144,8,319,213
NU-108144,9,139,79
NU-108144,10,276,191
NU-108144,11,477,233
NU-108144,12,277,206
NU-108144,13,198,165
NU-108144,14,306,188
NU-108144,15,170,111
NU-108144,16,314,163
NU-104296,1,227,225
NU-104296,2,343,186
NU-104296,3,194,128
NU-104296,4,324,207
NU-104296,5,289,158
NU-104296,6,254,192
NU-104296,7,247,202
NU-104296,8,362,221
NU-104296,9,129,79
NU-104296,10,130,121
NU-104296,11,270,188
NU-104296,12,243,165
NU-104296,13,376,195
NU-104296,14,226,136
NU-104296,15,347,253
NU-104296,16,332,207
NU-102522,1,323,192
NU-102522,2,334,164
NU-102522,3,233,180
NU-102522,4,373,233
NU-102522,5,169,121
NU-102522,6,321,170
NU-102522,7,164,106
NU-102522,8,152,134
NU-102522,9,120,69
NU-102522,10,200,111
NU-102522,11,285,156
NU-102522,12,237,173
NU-102522,13,132,71
NU-102522,14,242,143
NU-102522,15,345,238
NU-102522,16,186,117
NU-106748,1,282,222
NU-106748,2,409,234
NU-106748,3,511,237
NU-106748,4,407,191
NU-106748,5,370,231
NU-106748,6,219,230
NU-106748,7,526,281
NU-106748,8,284,238
NU-106748,9,145,80
NU-106748,10,286,158
NU-106748,11,297,168
NU-106748,12,225,161
NU-106748,13,330,197
NU-106748,14,229,203
NU-106748,15,328,171
NU-106748,16,387,264
NU-102199,1,338,200
NU-102199,2,116,80
NU-102199,3,145,124
NU-102199,4,125,84
NU-102199,5,195,186
NU-102199,6,140,107
NU-102199,7,167,146
NU-102199,8,137,99
NU-102199,9,75,57
NU-102199,10,208,142
NU-102199,11,121,121
NU-102199,12,349,239
NU-102199,13,195,127
NU-102199,14,292,197
NU-102199,15,291,127
NU-102199,16,130,93
NU-107202,1,273,287
NU-107202,2,465,317
NU-107202,3,197,300
NU-107202,4,560,333
NU-107202,5,498,390
NU-107202,6,510,238
NU-107202,7,673,361
NU-107202,8,550,286
NU-107202,9,158,134
NU-107202,10,379,263
NU-107202,11,508,333
NU-107202,12,511,339
NU-107202,13,455,306
NU-107202,14,379,244
NU-107202,15,384,267
NU-107202,16,449,303
NU-107194,1,545,301
NU-107194,2,302,229
NU-107194,3,226,195
NU-107194,4,166,166
NU-107194,5,280,268
NU-107194,6,145,123
NU-107194,7,450,250
NU-107194,8,161,120
NU-107194,9,134,80
NU-107194,10,295,224
NU-107194,11,437,220
NU-107194,12,410,196
NU-107194,13,362,222
NU-107194,14,374,222
NU-107194,15,605,298
NU-107194,16,411,288
NU-104557,1,339,237
NU-104557,2,286,201
NU-104557,3,298,210
NU-104557,4,380,221
NU-104557,5,204,167
NU-104557,6,359,243
NU-104557,7,308,247
NU-104557,8,341,280
NU-104557,9,181,110
NU-104557,10,281,207
NU-104557,11,535,245
NU-104557,12,296,197
NU-104557,13,422,269
NU-104557,14,263,189
NU-104557,15,404,252
NU-104557,16,445,245
NU-109012,1,292,245
NU-109012,2,483,270
NU-109012,3,367,245
NU-109012,4,432,277
NU-109012,5,293,173
NU-109012,6,272,196
NU-109012,7,347,195
NU-109012,8,227,209
NU-109012,9,176,114
NU-109012,10,349,225
NU-109012,11,312,261
NU-109012,12,334,252
NU-109012,13,328,177
NU-109012,14,282,170
NU-109012,15,314,161
NU-109012,16,319,247
NU-100469,1,475,220
NU-100469,2,254,190
NU-100469,3,393,211
NU-100469,4,180,135
NU-100469,5,277,201
NU-100469,6,156,156
NU-100469,7,241,186
NU-100469,8,249,212
NU-100469,9,165,81
NU-100469,10,236,164
NU-100469,11,277,238
NU-100469,12,345,219
NU-100469,13,120,83
NU-100469,14,228,114
NU-100469,15,168,113
NU-100469,16,372,174
NU-109874,1,278,211
NU-109874,2,429,246
NU-109874,3,296,243
NU-109874,4,322,193
NU-109874,5,418,220
NU-109874,6,486,270
NU-109874,7,265,183
NU-109874,8,221,167
NU-109874,9,176,91
NU-109874,10,487,274
NU-109874,11,339,244
NU-109874,12,262,149
NU-109874,13,352,218
NU-109874,14,341,263
NU-109874,15,314,253
NU-109874,16,370,255
NU-104383,1,310,186
NU-104383,2,256,156
NU-104383,3,280,150
NU-104383,4,426,232
NU-104383,5,302,198
NU-104383,6,286,169
NU-104383,7,254,163
NU-104383,8,353,172
NU-104383,9,148,99
NU-104383,10,195,175
NU-104383,11,222,198
NU-104383,12,220,122
NU-104383,13,168,143
NU-104383,14,168,121
NU-104383,15,308,197
NU-104383,16,280,186
NU-104574,1,292,165
NU-104574,2,167,135
NU-104574,3,253,157
NU-104574,4,264,184
NU-104574,5,291,150
NU-104574,6,206,105
NU-104574,7,180,103
NU-104574,8,254,160
NU-104574,9,126,63
NU-104574,10,262,151
NU-104574,11,148,184
NU-104574,12,356,172
NU-104574,13,312,170
NU-104574,14,248,187
NU-104574,15,296,161
NU-104574,16,169,108
NU-100654,1,96,82
NU-100654,2,238,148
NU-100654,3,273,161
NU-100654,4,161,98
NU-100654,5,55,32
NU-100654,6,234,134
NU-100654,7,114,81
NU-100654,8,172,124
NU-100654,9,89,56
NU-100654,10,175,137
NU-100654,11,84,74
NU-100654,12,184,122
NU-100654,13,68,93
NU-100654,14,216,132
NU-100654,15,200,151
NU-100654,16,143,110
NU-101280,1,399,232
NU-101280,2,301,221
NU-101280,3,281,177
NU-101280,4,338,231
NU-101280,5,230,229
NU-101280,6,344,226
NU-101280,7,432,222
NU-101280,8,400,247
NU-101280,9,163,95
NU-101280,10,412,237
NU-101280,11,390,217
NU-101280,12,423,173
NU-101280,13,371,269
NU-101280,14,354,219
NU-101280,15,278,245
NU-101280,16,282,194
NU-103550,1,409,296
NU-103550,2,562,331
NU-103550,3,404,268
NU-103550,4,696,330
NU-103550,5,373,237
NU-103550,6,198,133
NU-103550,7,532,302
NU-103550,8,445,242
NU-103550,9,155,110
NU-103550,10,589,280
NU-103550,11,246,208
NU-103550,12,492,305
NU-103550,13,288,214
NU-103550,14,422,210
NU-103550,15,553,261
NU-103550,16,381,237
NU-106129,1,378,283
NU-106129,2,436,265
NU-106129,3,537,284
NU-106129,4,502,292
NU-106129,5,332,261
NU-106129,6,410,272
NU-106129,7,305,240
NU-106129,8,349,244
NU-106129,9,202,123
NU-106129,10,305,218
NU-106129,11,711,319
NU-106129,12,702,358
NU-106129,13,313,227
NU-106129,14,250,260
NU-106129,15,258,261
NU-106129,16,610,365
NU-101122,1,390,265
NU-101122,2,421,248
NU-101122,3,503,276
NU-101122,4,379,251
NU-101122,5,363,242
NU-101122,6,541,323
NU-101122,7,321,204
NU-101122,8,565,318
NU-101122,9,109,92
NU-101122,10,449,275
NU-101122,11,379,271
NU-101122,12,260,166
NU-101122,13,401,248
NU-101122,14,521,284
NU-101122,15,378,231
NU-101122,16,380,286
NU-106529,1,360,274
NU-106529,2,453,378
NU-106529,3,370,277
NU-106529,4,446,314
NU-106529,5,567,305
NU-106529,6,287,201
NU-106529,7,406,294
NU-106529,8,473,319
NU-106529,9,287,156
NU-106529,10,387,344
NU-106529,11,530,361
NU-106529,12,406,336
NU-106529,13,472,305
NU-106529,14,299,287
NU-106529,15,393,299
NU-106529,16,519,330
NU-107242,1,677,267
NU-107242,2,351,171
NU-107242,3,336,203
NU-107242,4,197,152
NU-107242,5,512,282
NU-107242,6,296,185
NU-107242,7,307,150
NU-107242,8,227,149
NU-107242,9,91,79
NU-107242,10,283,196
NU-107242,11,427,243
NU-107242,12,328,233
NU-107242,13,339,178
NU-107242,14,437,244
NU-107242,15,279,236
NU-107242,16,350,218
NU-106784,1,380,266
NU-106784,2,429,324
NU-106784,3,404,258
NU-106784,4,503,327
NU-106784,5,426,246
NU-106784,6,361,251
NU-106784,7,262,276
NU-106784,8,578,297
NU-106784,9,200,120
NU-106784,10,432,253
NU-106784,11,559,303
NU-106784,12,384,277
NU-106784,13,428,244
NU-106784,14,476,234
NU-106784,15,302,300
NU-106784,16,434,278
NU-108313,1,133,87
NU-108313,2,195,123
NU-108313,3,139,92
NU-108313,4,185,117
NU-108313,5,208,147
NU-108313,6,93,71
NU-108313,7,0,0
NU-108313,8,351,170
NU-108313,9,68,42
NU-108313,10,43,33
NU-108313,11,129,77
NU-108313,12,127,81
NU-108313,13,135,84
NU-108313,14,90,71
NU-108313,15,104,64
NU-108313,16,352,182
NU-107222,1,404,195
NU-107222,2,179,141
NU-107222,3,188,154
NU-107222,4,324,179
NU-107222,5,254,153
NU-107222,6,288,217
NU-107222,7,282,176
NU-107222,8,239,204
NU-107222,9,53,71
NU-107222,10,195,207
NU-107222,11,117,118
NU-107222,12,212,134
NU-107222,13,278,191
NU-107222,14,253,223
NU-107222,15,249,136
NU-107222,16,242,171
NU-108518,1,426,240
NU-108518,2,449,238
NU-108518,3,206,192
NU-108518,4,295,220
NU-108518,5,305,159
NU-108518,6,340,217
NU-108518,7,436,207
NU-108518,8,325,173
NU-108518,9,108,68
NU-108518,10,296,198
NU-108518,11,349,269
NU-108518,12,399,250
NU-108518,13,325,200
NU-108518,14,317,211
NU-108518,15,291,192
NU-108518,16,309,211
NU-109323,1,384,272
NU-109323,2,381,266
NU-109323,3,310,222
NU-109323,4,481,242
NU-109323,5,377,210
NU-109323,6,376,271
NU-109323,7,375,255
NU-109323,8,492,311
NU-109323,9,159,101
NU-109323,10,460,252
NU-109323,11,219,134
NU-109323,12,178,194
NU-109323,13,320,216
NU-109323,14,368,252
NU-109323,15,424,275
NU-109323,16,545,266
NU-102223,1,247,176
NU-102223,2,520,250
NU-102223,3,372,221
NU-102223,4,327,228
NU-102223,5,403,239
NU-102223,6,429,226
NU-102223,7,341,182
NU-102223,8,193,127
NU-102223,9,251,113
NU-102223,10,310,188
NU-102223,11,367,215
NU-102223,12,228,164
NU-102223,13,221,146
NU-102223,14,261,145
NU-102223,15,346,225
NU-102223,16,201,169
NU-108131,1,178,126
NU-108131,2,252,153
NU-108131,3,155,81
NU-108131,4,332,139
NU-108131,5,318,149
NU-108131,6,291,211
NU-108131,7,52,35
NU-108131,8,213,168
NU-108131,9,135,79
NU-108131,10,317,159
NU-108131,11,115,89
NU-108131,12,167,96
NU-108131,13,302,146
NU-108131,14,73,44
NU-108131,15,279,143
NU-108131,16,169,108
NU-103857,1,259,191
NU-103857,2,473,244
NU-103857,3,346,188
NU-103857,4,385,195
NU-103857,5,447,214
NU-103857,6,278,174
NU-103857,7,466,221
NU-103857,8,280,181
NU-103857,9,129,90
NU-103857,10,458,246
NU-103857,11,205,200
NU-103857,12,408,239
NU-103857,13,437,223
NU-103857,14,302,217
NU-103857,15,165,123
NU-103857,16,387,223
NU-108767,1,445,287
NU-108767,2,464,279
NU-108767,3,497,267
NU-108767,4,546,276
NU-108767,5,400,256
NU-108767,6,383,243
NU-108767,7,597,246
NU-108767,8,332,268
NU-108767,9,107,100
NU-108767,10,323,238
NU-108767,11,387,243
NU-108767,12,420,268
NU-108767,13,280,250
NU-108767,14,516,271
NU-108767,15,312,261
NU-108767,16,203,195
NU-106311,1,370,227
NU-106311,2,665,332
NU-106311,3,335,258
NU-106311,4,290,253
NU-106311,5,214,185
NU-106311,6,324,267
NU-106311,7,471,301
NU-106311,8,577,256
NU-106311,9,192,113
NU-106311,10,251,184
NU-106311,11,221,184
NU-106311,12,385,294
NU-106311,13,605,284
NU-106311,14,467,326
NU-106311,15,391,252
NU-106311,16,346,274
NU-104677,1,273,152
NU-104677,2,230,148
NU-104677,3,211,216
NU-104677,4,285,153
NU-104677,5,212,112
NU-104677,6,196,145
NU-104677,7,227,151
NU-104677,8,198,116
NU-104677,9,89,63
NU-104677,10,329,221
NU-104677,11,398,195
NU-104677,12,172,165
NU-104677,13,262,226
NU-104677,14,246,192
NU-104677,15,228,172
NU-104677,16,253,195
NU-109902,1,176,119
NU-109902,2,127,91
NU-109902,3,181,103
NU-109902,4,223,162
NU-109902,5,366,171
NU-109902,6,189,118
NU-109902,7,57,38
NU-109902,8,141,105
NU-109902,9,59,29
NU-109902,10,156,85
NU-109902,11,242,145
NU-109902,12,59,40
NU-109902,13,87,56
NU-109902,14,33,17
NU-109902,15,164,100
NU-109902,16,37,26
NU-103303,1,178,126
NU-103303,2,218,121
NU-103303,3,121,83
NU-103303,4,274,183
NU-103303,5,229,125
NU-103303,6,479,283
NU-103303,7,282,190
NU-103303,8,255,135
NU-103303,9,66,37
NU-103303,10,295,185
NU-103303,11,117,121
NU-103303,12,73,62
NU-103303,13,215,147
NU-103303,14,100,126
NU-103303,15,323,160
NU-103303,16,335,178
NU-100852,1,486,295
NU-100852,2,570,348
NU-100852,3,531,264
NU-100852,4,378,317
NU-100852,5,567,319
NU-100852,6,543,313
NU-100852,7,474,362
NU-100852,8,617,356
NU-100852,9,166,112
NU-100852,10,400,283
NU-100852,11,409,357
NU-100852,12,408,266
NU-100852,13,474,287
NU-100852,14,365,298
NU-100852,15,572,242
NU-100852,16,534,351
NU-102242,1,127,103
NU-102242,2,297,198
NU-102242,3,240,156
NU-102242,4,287,180
NU-102242,5,225,167
NU-102242,6,349,201
NU-102242,7,342,191
NU-102242,8,168,106
NU-102242,9,77,50
NU-102242,10,200,125
NU-102242,11,146,119
NU-102242,12,170,117
NU-102242,13,141,115
NU-102242,14,314,174
NU-102242,15,242,121
NU-102242,16,115,94
NU-105988,1,566,346
NU-105988,2,639,368
NU-105988,3,404,312
NU-105988,4,319,280
NU-105988,5,334,299
NU-105988,6,555,293
NU-105988,7,479,313
NU-105988,8,563,356
NU-105988,9,176,144
NU-105988,10,430,293
NU-105988,11,595,317
NU-105988,12,488,316
NU-105988,13,403,285
NU-105988,14,591,348
NU-105988,15,762,477
NU-105988,16,464,336
NU-109644,1,235,151
NU-109644,2,189,136
NU-109644,3,324,132
NU-109644,4,266,170
NU-109644,5,363,191
NU-109644,6,292,160
NU-109644,7,102,101
NU-109644,8,236,130
NU-109644,9,218,113
NU-109644,10,182,134
NU-109644,11,306,167
NU-109644,12,394,207
NU-109644,13,309,183
NU-109644,14,171,99
NU-109644,15,180,135
NU-109644,16,295,159
NU-109799,1,228,161
NU-109799,2,265,142
NU-109799,3,213,125
NU-109799,4,249,155
NU-109799,5,272,206
NU-109799,6,453,219
NU-109799,7,239,174
NU-109799,8,302,229
NU-109799,9,222,108
NU-109799,10,461,253
NU-109799,11,227,183
NU-109799,12,150,91
NU-109799,13,414,239
NU-109799,14,462,267
NU-109799,15,245,140
NU-109799,16,317,238
NU-104695,1,344,209
NU-104695,2,568,281
NU-104695,3,334,206
NU-104695,4,283,141
NU-104695,5,273,219
NU-104695,6,343,251
NU-104695,7,254,219
NU-104695,8,362,256
NU-104695,9,134,71
NU-104695,10,450,267
NU-104695,11,254,213
NU-104695,12,350,216
NU-104695,13,380,165
NU-104695,14,301,189
NU-104695,15,342,167
NU-104695,16,346,255
NU-106308,1,393,287
NU-106308,2,482,391
NU-106308,3,806,378
NU-106308,4,508,290
NU-106308,5,634,294
NU-106308,6,468,261
NU-106308,7,630,364
NU-106308,8,391,403
NU-106308,9,292,155
NU-106308,10,269,281
NU-106308,11,606,362
NU-106308,12,706,416
NU-106308,13,984,391
NU-106308,14,679,378
NU-106308,15,547,365
NU-106308,16,358,359
NU-100182,1,297,217
NU-100182,2,378,244
NU-100182,3,509,277
NU-100182,4,467,290
NU-100182,5,401,235
NU-100182,6,363,234
NU-100182,7,426,293
NU-100182,8,506,273
NU-100182,9,147,105
NU-100182,10,300,167
NU-100182,11,217,236
NU-100182,12,470,219
NU-100182,13,446,246
NU-100182,14,234,227
NU-100182,15,414,261
NU-100182,16,404,313
NU-106814,1,800,393
NU-106814,2,619,359
NU-106814,3,384,297
NU-106814,4,580,316
NU-106814,5,735,405
NU-106814,6,479,314
NU-106814,7,655,347
NU-106814,8,631,342
NU-106814,9,265,154
NU-106814,10,594,398
NU-106814,11,553,290
NU-106814,12,412,283
NU-106814,13,503,318
NU-106814,14,489,320
NU-106814,15,701,377
NU-106814,16,570,293
NU-107923,1,556,300
NU-107923,2,332,190
NU-107923,3,304,198
NU-107923,4,389,207
NU-107923,5,406,249
NU-107923,6,335,226
NU-107923,7,327,205
NU-107923,8,249,230
NU-107923,9,89,63
NU-107923,10,330,225
NU-107923,11,319,249
NU-107923,12,375,239
NU-107923,13,192,195
NU-107923,14,290,164
NU-107923,15,523,258
NU-107923,16,153,130
NU-103998,1,224,173
NU-103998,2,406,233
NU-103998,3,396,209
NU-103998,4,416,222
NU-103998,5,269,192
NU-103998,6,349,154
NU-103998,7,192,152
NU-103998,8,212,142
NU-103998,9,100,62
NU-103998,10,258,134
NU-103998,11,296,152
NU-103998,12,309,199
NU-103998,13,266,221
NU-103998,14,385,213
NU-103998,15,333,207
NU-103998,16,295,203
NU-101346,1,253,191
NU-101346,2,332,224
NU-101346,3,290,146
NU-101346,4,423,254
NU-101346,5,446,199
NU-101346,6,381,228
NU-101346,7,371,244
NU-101346,8,382,232
NU-101346,9,130,96
NU-101346,10,283,175
NU-101346,11,346,216
NU-101346,12,337,235
NU-101346,13,454,278
NU-101346,14,246,157
NU-101346,15,264,158
NU-101346,16,472,252
NU-106473,1,660,372
NU-106473,2,626,368
NU-106473,3,486,291
NU-106473,4,495,352
NU-106473,5,614,312
NU-106473,6,920,385
NU-106473,7,520,358
NU-106473,8,640,354
NU-106473,9,197,168
NU-106473,10,779,418
NU-106473,11,702,367
NU-106473,12,428,344
NU-106473,13,670,365
NU-106473,14,822,361
NU-106473,15,379,228
NU-106473,16,556,377
NU-109872,1,418,182
NU-109872,2,256,187
NU-109872,3,276,172
NU-109872,4,417,225
NU-109872,5,185,115
NU-109872,6,363,212
NU-109872,7,304,173
NU-109872,8,229,154
NU-109872,9,134,79
NU-109872,10,357,199
NU-109872,11,416,221
NU-109872,12,302,212
NU-109872,13,198,198
NU-109872,14,260,133
NU-109872,15,298,142
NU-109872,16,367,213
NU-105076,1,544,306
NU-105076,2,199,203
NU-105076,3,372,228
NU-105076,4,250,184
NU-105076,5,216,161
NU-105076,6,170,156
NU-105076,7,393,251
NU-105076,8,331,172
NU-105076,9,87,59
NU-105076,10,441,253
NU-105076,11,325,199
NU-105076,12,369,206
NU-105076,13,351,260
NU-105076,14,391,205
NU-105076,15,171,192
NU-105076,16,311,207
NU-102074,1,249,237
NU-102074,2,455,252
NU-102074,3,379,255
NU-102074,4,519,277
NU-102074,5,401,257
NU-102074,6,419,268
NU-102074,7,335,219
NU-102074,8,415,307
NU-102074,9,185,116
NU-102074,10,485,232
NU-102074,11,266,252
NU-102074,12,346,250
NU-102074,13,336,247
NU-102074,14,272,234
NU-102074,15,373,216
NU-102074,16,486,267
NU-105694,1,385,239
NU-105694,2,120,123
NU-105694,3,288,176
NU-105694,4,238,174
NU-105694,5,177,184
NU-105694,6,249,152
NU-105694,7,248,203
NU-105694,8,213,185
NU-105694,9,76,68
NU-105694,10,334,190
NU-105694,11,243,169
NU-105694,12,188,129
NU-105694,13,338,168
NU-105694,14,153,77
NU-105694,15,161,112
NU-105694,16,242,192
NU-109159,1,283,165
NU-109159,2,280,260
NU-109159,3,512,296
NU-109159,4,436,240
NU-109159,5,352,210
NU-109159,6,444,215
NU-109159,7,572,297
NU-109159,8,489,269
NU-109159,9,131,105
NU-109159,10,513,264
NU-109159,11,375,204
NU-109159,12,413,331
NU-109159,13,496,289
NU-109159,14,386,254
NU-109159,15,283,223
NU-109159,16,548,308
NU-104298,1,73,64
NU-104298,2,205,108
NU-104298,3,31,20
NU-104298,4,209,83
NU-104298,5,166,140
NU-104298,6,111,65
NU-104298,7,135,74
NU-104298,8,59,46
NU-104298,9,38,24
NU-104298,10,190,148
NU-104298,11,104,72
NU-104298,12,74,68
NU-104298,13,291,164
NU-104298,14,208,100
NU-104298,15,98,63
NU-104298,16,209,122
NU-105332,1,211,136
NU-105332,2,160,100
NU-105332,3,239,138
NU-105332,4,231,114
NU-105332,5,271,150
NU-105332,6,102,102
NU-105332,7,98,59
NU-105332,8,86,52
NU-105332,9,67,46
NU-105332,10,123,130
NU-105332,11,154,91
NU-105332,12,261,157
NU-105332,13,165,90
NU-105332,14,146,76
NU-105332,15,292,171
NU-105332,16,216,112
